observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Host_plant_phenology,___Host_plant_species,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Survey_method,___Time_of_survey,___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),__Track_type,__Sign_of_activity_,___Track_photoshoot,___Curator_s_Notes_(Admin_Only),Image 1,________Expertise_level_(for_this_set_of_records),Image 2
"https://www.anecdata.org/posts/view/264650","264650","610010","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.325225,-71.225803,"true","","","2024-06-12 16:52:35+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Moths and Butterflies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225807_1413925136-1718225773976-jpeg-1.jpeg","Lepidoptera (butterflies)","1","45","Larva or caterpillar","Resting","Sp. ID in progress: CO: Note that the host species field was empty / Set it to genus (could be Canada Goldenrod, S.  canadensis)","Increasing leaf size // Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225806_507364967-1718225649066-jpeg-1.jpeg","Transect","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264649","264649","610009","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.453103,-71.1215,"true","","","2024-06-12 16:49:39+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225670_JPEG_20240612_165243_5387039234569557255-jpg-1.jpeg","","1","14","","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Lotus corniculatus (bird's-foot trefoil)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225669_JPEG_20240612_164947_3968410197174245949-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264648","264648","610005","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.45933,-71.179001,"true","","","2024-06-12 16:44:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Spiders","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225275_photo-21-jpg-1.jpeg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225276_photo-22-jpg-1.jpeg","","2","3","Adult","Moving","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225271_photo-20-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264648","264648","610006","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.45933,-71.179001,"true","","","2024-06-12 16:44:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Ants","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225277_photo-25-jpg-1.jpeg","","7","3","Adult","Moving","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225271_photo-20-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264648","264648","610007","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.45933,-71.179001,"true","","","2024-06-12 16:44:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225278_photo-23-jpg-1.jpeg","","2","7","Adult","Resting","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225271_photo-20-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264648","264648","610008","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.45933,-71.179001,"true","","","2024-06-12 16:44:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225280_photo-24-jpg-1.jpeg","","1","6","Adult","Resting","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225271_photo-20-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264647","264647","610004","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.415593,-71.200984,"true","","","2024-06-12 16:32:29+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Flies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225079_JPEG_20240612_164103_70207315615908134-jpg-1.jpeg","Syrphidae (syrphes)","1","8","Adult","Resting","","Increasing leaf size // Open flowers // Mature leaf","Rumex (dock)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718225078_JPEG_20240612_164015_1433142841330726977-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264646","264646","610001","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.465293,-71.068066,"true","","","2024-06-12 20:33:27+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Flies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a07d342cdapick_1718224612357_1000017443.jpg","Condylostylus","1","4","Adult","Resting","","Mature leaf","Parthenocissus vitacea (thicket creeper)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a07d252ff6pick_1718224420168_1000017441.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264646","264646","610002","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.465293,-71.068066,"true","","","2024-06-12 20:33:27+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Beetles","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a07d4b7622pick_1718224645551_1000017442.jpg","Harmonia","1","8","Nymph","Resting","","Mature leaf","Parthenocissus vitacea (thicket creeper)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a07d252ff6pick_1718224420168_1000017441.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264646","264646","610003","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.465293,-71.068066,"true","","","2024-06-12 20:33:27+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a07d58df80pick_1718224788707_1000017446.jpg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a07d75196fpick_1718224792415_1000017445.jpg","Orthocephalus","1","6","Adult","Guarding","","Mature leaf","Parthenocissus vitacea (thicket creeper)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a07d252ff6pick_1718224420168_1000017441.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264645","264645","609999","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.476186,-71.101624,"true","","","2024-06-12 16:34:38+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Beetles","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224634_photo-16-jpg-1.jpeg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224635_photo-17-jpg-1.jpeg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224637_photo-18-jpg-1.jpeg","","1","8","Adult","Moving","","Mature leaf","Polygala vulgaris (common milkwort)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224633_photo-15-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264645","264645","610000","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.476186,-71.101624,"true","","","2024-06-12 16:34:38+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Ants","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224638_photo-19-jpg-1.jpeg","","4","4","Adult","Moving","","Mature leaf","Polygala vulgaris (common milkwort)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224633_photo-15-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264644","264644","609997","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.36949,-71.108949,"true","","","2024-06-12 16:26:22+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Ants","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224597_1706485915-1718224283801-jpeg-1.jpeg","","1","3","Adult","Moving","Asking for clarifications: CO: This is a pic of a beetle, not of an ant / Also did set host to species, Geum urbanum (herb bennet), also known as Wood avens in our area.","Flowers or flower buds // Fruiting // Mature leaf","Geum urbanum (herb bennet)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224475_1429608079-1718224351669-jpeg-1.jpeg","Transect","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264644","264644","609998","jamestague","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.36949,-71.108949,"true","","","2024-06-12 16:26:22+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Beetles","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224602_24922494-1718224442390-jpeg-1.jpeg","Coleoptera (beetles)","1","3","","Resting","Sp. ID in progress","Flowers or flower buds // Fruiting // Mature leaf","Geum urbanum (herb bennet)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224475_1429608079-1718224351669-jpeg-1.jpeg","Transect","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264643","264643","609995","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.315659,-71.087344,"true","","","2024-06-12 16:30:56+0000","United States","Middlesex","Massachusetts","Cambridge",null,"Aphids are actually a mix of adults and youngs.","Aphids and Allies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224433_33949141-1718224318938-jpeg-1.jpeg","","75","1.5","Adult","Feeding","","Increasing leaf size // Flowers or flower buds // Mature leaf","Tanacetum vulgare (common tansy)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264643","264643","609996","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.315659,-71.087344,"true","","","2024-06-12 16:30:56+0000","United States","Middlesex","Massachusetts","Cambridge",null,"Aphids are actually a mix of adults and youngs.","True Bugs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224435_250552115-1718224419287-jpeg-1.jpeg","Miridae (jumping tree bugs)","5","5","Adult","Vigilant","","Increasing leaf size // Flowers or flower buds // Mature leaf","Tanacetum vulgare (common tansy)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264642","264642","609994","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.43573,-71.134784,"true","","","2024-06-12 20:21:35+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a05d03d0d5pick_1718223834968_1000017438.jpg","Bombus (bumble bees)","1","18","Adult","Feeding","","Flowers or flower buds // Open flowers // Mature leaf","Securigera varia (crownvetch)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a0425dd16cpick_1718223725068_1000017439.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264641","264641","609993","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.332951,-71.085118,"true","","","2024-06-12 16:26:00+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224053_JPEG_20240612_162635_6709621629748627525-jpg-1.jpeg","","2","7","","","","Initial growth or bud swelling // Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718224051_JPEG_20240612_162605_2242643634472160871-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264640","264640","609990","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.377202,-71.074339,"true","","","2024-06-12 16:19:54+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223889_JPEG_20240612_162031_2316568931848901415-jpg-1.jpeg","","1","5","","Resting","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223887_JPEG_20240612_161958_494047859383026101-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264640","264640","609991","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.377202,-71.074339,"true","","","2024-06-12 16:19:54+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Flies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223899_JPEG_20240612_162239_8161676105034536773-jpg-1.jpeg","","1","5","Adult","Moving","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223887_JPEG_20240612_161958_494047859383026101-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264640","264640","609992","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.377202,-71.074339,"true","","","2024-06-12 16:19:54+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Unidentified","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223902_JPEG_20240612_162341_4973715694007850912-jpg-1.jpeg","","11","1","Egg, eggsac, or egg mass","","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223887_JPEG_20240612_161958_494047859383026101-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264639","264639","609989","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.413333,-71.048736,"true","","","2024-06-12 16:21:09+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Earwigs","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223790_photo-14-jpg-1.jpeg","","1","11","Adult","","","Mature leaf","Solidago (goldenrod)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718223788_photo-13-jpg-1.jpeg","Walking","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264638","264638","609988","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.424263,-71.18432,"true","","","2024-06-07 22:03:40+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","Several other bugs.","Flies","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a035735c88pick_1717798054199_1000017379.jpg","","1","9","","","Sp. ID in progress: CO: Corrected host  + set length and qty. Weird, those mandatory fields were empty.","Mature leaf","Hamamelis virginiana (American witchhazel)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a0350f166epick_1717797849640_1000017377.jpg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_666a0354e6316pick_1717797855887_1000017378.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264637","264637","609987","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.481137,-71.07428,"true","","","2024-06-12 16:05:19+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Unidentified","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718222908_JPEG_20240612_160616_6509920952589781174-jpg-1.jpeg","","1","5","Adult","Resting","","Flowers or flower buds // Mature leaf","Hypericum (St. Johnswort)","No","/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718222905_JPEG_20240612_160526_3541381963869018096-jpg-1.jpeg,/img/uploads/posts/2024-06-12/_apu_2024-06-12_1718222907_JPEG_20240612_160538_1951134651712253949-jpg-1.jpeg","Area search","","","","","","","","","","","","","","","",""
