observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Survey_method,___Time_of_survey,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Host_plant_species,___Host_plant_phenology,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),___Trapping_method,__Track_type,__Sign_of_activity_,___Track_photoshoot
"https://www.anecdata.org/posts/view/265517","265517","612524","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.49554,-71.209627,"true","","","2024-06-21 10:29:00+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Area search","10:29:05","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980474_photo-21-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980479_photo-22-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980484_photo-23-jpg-1.jpeg","Sassafras albidum (sassafras)","Fruiting // Mature leaf","Beetles","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980487_photo-24-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980490_photo-25-jpg-1.jpeg","Elateridae (click beetles)","1","10","Adult","Resting","Sp. ID in progress: CO: Set host to sp + Refined arthropod to family","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265517","265517","612525","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.49554,-71.209627,"true","","","2024-06-21 10:29:00+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Area search","10:29:05","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980474_photo-21-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980479_photo-22-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980484_photo-23-jpg-1.jpeg","Sassafras albidum (sassafras)","Fruiting // Mature leaf","Aphids and Allies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980491_photo-26-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980492_photo-27-jpg-1.jpeg","","1","2","Adult","Moving","Sp. ID in progress: CO: Corrected group from Flies to Aphids and allies","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265517","265517","612526","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.49554,-71.209627,"true","","","2024-06-21 10:29:00+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Area search","10:29:05","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980474_photo-21-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980479_photo-22-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980484_photo-23-jpg-1.jpeg","Sassafras albidum (sassafras)","Fruiting // Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718980495_photo-28-jpg-1.jpeg","Geometridae (cankerworms)","1","4","Larva or caterpillar","Resting","Sp. ID in progress: CO: Set taxon to Geometridae","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265513","265513","612515","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.552274,-71.077592,"true","","","2024-06-21 10:05:33+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Area search","10:05:36","Yes","","Quercus alba (white oak)","Mature leaf","","","Lepidoptera (butterflies)","","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265512","265512","612514","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.404587,-71.032858,"true","","","2024-06-21 09:53:40+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Walking","09:53:52","Yes","","Quercus alba (white oak)","Mature leaf","Moths and Butterflies","","","1","","","","Sp. ID in progress: AS - set host from text input ""white oak""","","","","","","","","","","Cocoon","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718978147_21154336-1718978117923-jpeg-1.jpeg"
"https://www.anecdata.org/posts/view/265510","265510","612512","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.490723,-71.153466,"true","","","2024-06-21 09:48:50+0000","United States","Middlesex County","Massachusetts","Medford","`02155","","Area search","09:49:07","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977959_photo-17-jpg-1.jpeg","Quercus rubra (northern red oak)","Mature leaf","Beetles","","","2","","","","","","","","","","","","","","Leaf shelter","No","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977966_photo-16-jpg-1.jpeg"
"https://www.anecdata.org/posts/view/265509","265509","612508","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.393849,-71.061205,"true","","","2024-06-21 09:31:57+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Transect","09:32:04","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977271_photo-9-jpg-1.jpeg","Quercus rubra (northern red oak)","Mature leaf","Flies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977276_photo-10-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977279_photo-11-jpg-1.jpeg","","2","4","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265509","265509","612509","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.393849,-71.061205,"true","","","2024-06-21 09:31:57+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Transect","09:32:04","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977271_photo-9-jpg-1.jpeg","Quercus rubra (northern red oak)","Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977279_photo-12-jpg-1.jpeg","","1","4","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265509","265509","612510","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.393849,-71.061205,"true","","","2024-06-21 09:31:57+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Transect","09:32:04","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977271_photo-9-jpg-1.jpeg","Quercus rubra (northern red oak)","Mature leaf","Ants","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977467_photo-13-jpg-1.jpeg","","1","4","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265509","265509","612511","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.393849,-71.061205,"true","","","2024-06-21 09:31:57+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Transect","09:32:04","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977271_photo-9-jpg-1.jpeg","Quercus rubra (northern red oak)","Mature leaf","Flies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718977469_photo-14-jpg-1.jpeg","","1","4","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265507","265507","612496","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.375796,-71.110217,"true","","","2024-06-21 09:24:16+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","09:24:20","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976565_JPEG_20240621_092422_5121834805888162304-jpg-1.jpeg","Viburnum (viburnum)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976570_JPEG_20240621_092454_6152707391842635312-jpg-1.jpeg","Apoidea (apoid wasps)","1","13","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265507","265507","612497","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.375796,-71.110217,"true","","","2024-06-21 09:24:16+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","09:24:20","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976565_JPEG_20240621_092422_5121834805888162304-jpg-1.jpeg","Viburnum (viburnum)","Flowers or flower buds // Open flowers // Mature leaf","Flies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976573_JPEG_20240621_092614_465154066261879741-jpg-1.jpeg","Syrphidae (syrphes)","1","7","Adult","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265507","265507","612498","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.375796,-71.110217,"true","","","2024-06-21 09:24:16+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","09:24:20","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976565_JPEG_20240621_092422_5121834805888162304-jpg-1.jpeg","Viburnum (viburnum)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976576_JPEG_20240621_092835_172528802295172034-jpg-1.jpeg","Apoidea (apoid wasps)","4","13","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265503","265503","612481","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.358136,-71.066566,"true","","","2024-06-21 09:23:02+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Transect","09:23:11","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976314_photo-6-jpg-1.jpeg","Quercus rubra (northern red oak)","Mature leaf","Flies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976318_photo-7-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976326_photo-8-jpg-1.jpeg","","1","9","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265502","265502","612480","lincolnellsworth","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.371153,-71.102694,"true","","","2024-06-21 09:19:23+0000","United States","Middlesex County","Massachusetts","Winchester","`01890","","Transect","09:19:34","Yes","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976185_photo-5-jpg-1.jpeg","Quercus rubra (northern red oak)","Mature leaf","Flies","/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976187_photo-3-jpg-1.jpeg,/img/uploads/posts/2024-06-21/_apu_2024-06-21_1718976188_photo-4-jpg-1.jpeg","","1","4","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265450","265450","612279","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.362295,-71.171192,"true","","","2024-06-20 13:04:45+0000","United States","Middlesex County","Massachusetts","Arlington",null,"two pairs of mating red milkweed beetles, two resting","Area search","13:05:16","No","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903730_1000030336-1718903145103-jpeg-1.jpeg","Asclepias syriaca (common milkweed)","Flowers or flower buds // Open flowers // Mature leaf","Beetles","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903732_1000030323-1718903175211-jpeg-1.jpeg","Tetraopes tetrophthalmus (red milkweed beetle)","6","10","Adult","Resting","Reviewed (CO): Changed the qty to 6 based on notes.","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265450","265450","612280","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.362295,-71.171192,"true","","","2024-06-20 13:04:45+0000","United States","Middlesex County","Massachusetts","Arlington",null,"two pairs of mating red milkweed beetles, two resting","Area search","13:05:16","No","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903730_1000030336-1718903145103-jpeg-1.jpeg","Asclepias syriaca (common milkweed)","Flowers or flower buds // Open flowers // Mature leaf","True Bugs","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903733_1000030320-1718903444438-jpeg-1.jpeg","Neurocolpus nubilus (clouded plant bug)","1","4","Adult","Resting","Reviewed (CO): Refined to sp.","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265450","265450","612281","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.362295,-71.171192,"true","","","2024-06-20 13:04:45+0000","United States","Middlesex County","Massachusetts","Arlington",null,"two pairs of mating red milkweed beetles, two resting","Area search","13:05:16","No","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903730_1000030336-1718903145103-jpeg-1.jpeg","Asclepias syriaca (common milkweed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903733_1000030339-1718903498486-jpeg-1.jpeg","Apis mellifera (honey bee)","2","12","Adult","Foraging","Reviewed (CO)","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265450","265450","612282","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.362295,-71.171192,"true","","","2024-06-20 13:04:45+0000","United States","Middlesex County","Massachusetts","Arlington",null,"two pairs of mating red milkweed beetles, two resting","Area search","13:05:16","No","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903730_1000030336-1718903145103-jpeg-1.jpeg","Asclepias syriaca (common milkweed)","Flowers or flower buds // Open flowers // Mature leaf","True Bugs","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718903734_1000030331-1718903551293-jpeg-1.jpeg","Cosmopepla lintneriana","1","4","Adult","Resting","Defer to CO","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265410","265410","612125","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.285205,-71.098331,"true","","","2024-06-20 10:16:12+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","10:16:15","No","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718893155_JPEG_20240620_101617_8215548926723536507-jpg-1.jpeg","Alliaria petiolata (garlic mustard)","Withered","Unidentified","","","1","","","","","","","","","","","","","","Leafminer","No","/img/uploads/posts/2024-06-20/_apu_2024-06-20_1718893178_JPEG_20240620_101712_2208584050471786952-jpg-1.jpeg"
"https://www.anecdata.org/posts/view/265387","265387","612101","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.456418,-71.236021,"true","","","2024-06-20 12:46:22+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","Male 10mm unavailable for photo","Area search","08:46:35","No","/img/uploads/posts/2024-06-20/_apu_2024-06-20_6674254dba952pick_1718887626320_1000017795.jpg","Quercus ilicifolia (bear oak)","Fruiting // Mature leaf","True Bugs","/img/uploads/posts/2024-06-20/_apu_2024-06-20_667425502370apick_1718887662931_1000017796.jpg","Assasin bug","1","15","Adult","Mating","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265385","265385","612099","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.471142,-71.131124,"true","","","2024-06-20 12:14:52+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Area search","08:14:04","No","","Vaccinium","Mature leaf","Grasshoppers, Crickets, and Katydids","/img/uploads/posts/2024-06-20/_apu_2024-06-20_66741e65d00dcpick_1718885746917_1000017785.jpg,/img/uploads/posts/2024-06-20/_apu_2024-06-20_66741e66e15a4pick_1718885752053_1000017786.jpg","Orthoptera (crickets)","1","15","Adult","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/265382","265382","612093","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.487389,-71.162187,"true","","","2024-06-18 22:20:14+0000","United States","Middlesex County","Massachusetts","Woburn","`01801","","Area search","22:20:23","No","/img/uploads/posts/2024-06-18/_apu_2024-06-18_6672096284600pick_1718749234251_1000017741.jpg","Prunus serotina (black cherry)","Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-20/_apu_2024-06-20_66741d3d660aepick_1718749275499_1000017745.jpg,/img/uploads/posts/2024-06-20/_apu_2024-06-20_66741d3eb4535pick_1718749279900_1000017746.jpg,/img/uploads/posts/2024-06-20/_apu_2024-06-20_66741d40575ebpick_1718749284013_1000017747.jpg","Furcula borealis (White Furcula)","1","18","Larva or caterpillar","Resting","Reviewed (CO)","","","","","","","","","","","",""
